titulo	texto	target
Da Arriba Fóssil da Serra dos Candeeiros às Grutas e Nascentes de Chiqueda	A Serra dos Candeeiros é um relevo alongado na direcção nordeste que constitui a unidade ocidental do Maciço Calcário Estremenho. Esta serra situa-se entre dois acidentes diapíricos importantes na Bacia Lusitânica, o de Fonte da Bica (Porto de Mós) e o de Caldas da Rainha (Óbidos), e as camadas de calcários do Jurássico Médio que constituem a serra e inclinam regularmente para oeste.  A vertente ocidental da serra constitui uma muralha com 300 metros cuja génese, a qual, ainda que controversa, pode ser atribuída à existência de uma falha ou resultar da erosão marinha, constituindo, deste modo, a arriba de um paleolitoral.  Testemunhos em favor desta hipótese podem ser observados na Casa do Caçador, a Este da povoação de Pedreiras, sendo constituídos por seixos rolados, achatados, em matriz areno-argilosa, cobertos por espessura considerável de areias. Blocos de calcário que podem ter resultado do desmonte da arriba depositaram-se sobre as areias, constituindo actualmente o tecto de uma gruta artificial resultante da exploração das areias subjacentes.  Na base da vertente da Serra dos Candeeiros termina a extensa Plataforma Litoral, aqui com a designação de Plataforma de Aljubarrota ou de S. Jorge. Observáveis são, ainda, restos de areias e grandes calhaus rolados de quartzito com marcas de impacto.  Alguns dos afluentes do Rio Alcoa e do Rio Baça entalham esta superfície. Na região de Chiqueda, os calcários do Jurássico Superior são cortados pelo vale encaixado da Ribeira do Mogo, onde se encontram várias grutas e as nascentes do Poço Ão e do Olho de Água de Chiqueda. As águas que surgem nestas nascentes têm origem provável nas infiltrações nos lapiás da Serra dos Candeeiros, mas também em sumidouros existentes na própria formação do Jurássico Superior, conforme foi comprovado por experiências de traçagem da circulação subterrânea com corantes fluorescentes.  Observação dos depósitos relacionados com um antigo litoral situado na Serra dos Candeeiros, que permitem considerar a vertente ocidental como uma arriba fóssil. Nos calcários do Jurássico Superior da plataforma litoral existem várias grutas no vale encaixado da Ribeira do Mogo, onde também se situam as nascentes da Chiqueda que escoam as águas infiltradas na Serra dos Candeeiros.  Deslocação em viatura própria. Levar uma muda de roupa e calçado, chapéu, farnel, água (1,5 L por pessoa) e protector solar.Recomenda-se botas de campo.  Largo da Igreja de Pedreiras  Casa do Caçador, Nascentes de Chiqueda e Poço Suão - Vale do Mogo e Gruta da Ervideira	3
Do canhão da Caranguejeira às fontes do Rio Lis e ao Buraco Roto	O Ribeiro da Caranguejeira recebe águas de nascentes com temperatura acima da média regional (Olho de Vale Sobreiro) e escavou um troço em canhão, onde foi encontrado o abrigo do “Menino do Lapedo”, que se julga ser o resultado da mestiçagem entre neandertais e humanos modernos.  Entre Reixida e Fontes, na extremidade mais setentrional do Maciço Calcário Estremenho, existem várias nascentes que dão origem ao rio Lis. A mais caudalosa, mas temporária, foi alvo de trabalhos de pesquisa de água através de uma galeria artificial, em meados dos anos 90, e algumas das perenes são captadas para abastecimento público ou para rega.  Um pouco a sul, suspensa a meio de uma vertente levantada por falha (com um espectacular “espelho de falha”), existe uma gruta formada por uma galeria extensa que se perde em fendas preenchidas por areia. Em períodos de cheia, as águas que nascem nesta gruta despenham-se por uma ruidosa cascata, que forma um rio afluente do Lis.  As variações de regime hidrológico das nascentes, o assoreamento de algumas, o encaixe do vale da Caranguejeira e a utilização de abrigos e grutas pelo Homem pré-histórico têm estreita relação com as variações climáticas ao longo do Quaternário.  Na Ribeira da Caranguejeira veja uma nascente de águas com temperatura acima da média regional, visite um vale em canhão escavado pela ribeira, onde foi encontrado o abrigo do Menino do Lapedo, considerado um híbrido entre neandertais e humanos modernos. Conheça, ainda, as nascentes do Rio Lis, entre Reixida e Fontes e a Gruta do Buraco Roto.   Deslocação em viatura própria ou na de outros participantes. Levar farnel, calçado e vestuário (incluindo chapéu) adequado a percurso pedestre, água (1,5 L por pessoa) e protector solar. O equipamento para as visitas às grutas (eventuais/facultativas) é fornecido pela entidade responsável pela acção.  Junto à Câmara Municipal de Leiria  Leiria - Caranguejeira - Vale Sobreiro - Cardosos - Cortes - Reixida - Fontes - Reguengo do Fetal (Batalha)	3
Do Olho de Mira à Pedra do Altar e às Ventas do Diabo	Numa primeira parte mostram-se as características geológicas da zona de transição entre o Polje de Minde e o Polje de Alvados, bem como os aspectos geomorfológicos e hidrogeológicos associados, nomeadamente, às grutas e nascentes. No Olho de Mira explicar-se-á a estruturação das circulações subterrâneas na região. Visita a uma parte da gruta que ainda contém elementos do antigo sistema de captação de água instalado no seu interior, e do poço de 80 metros construído para interceptar a galeria activa e captar água directamente.  Na segunda parte, com início na Pedra do Altar, ponto elevado sobranceiro ao Olho de Mira, poderão observar-se dobras e falhas resultantes da compressão no sector de coalescência entre as falhas de Alvados e de Minde. Entre as camadas do Jurássico Médio a observar, merecem especial atenção os calcários com sílex e os calcários dolomíticos que constituem um relevo curioso, denominado Penedo Padrão.  Finalmente, na última parte, opcional devido ao acentuado declive, visitar-se-á um conjunto de cavidades situadas na zona mais tectonizada. As famosas Ventas do Diabo são as duas maiores grutas e recebem esta designação por se situarem numa saliência da escarpa de falha, parecendo narinas. Além das suas relações com a tectónica, estas grutas são importantes por conterem restos de preenchimentos detríticos de origem endocársica.   Na zona de transição entre os poljes de Minde e de Alvados localizam-se as antigas instalações de captação de água no interior da gruta do Olho de Mira e o poço da captação actual, com mais de 80 m de profundidade. No cimo da escarpa observar-se-á (percurso opcional, devido ao acentuado declive) as falhas e dobras associadas, os calcários com sílex, o megalapiás do Penedo Padrão e as famosas Ventas do Diabo.  Deslocação em viatura própria ou na de outros participantes. Percurso com piso irregular e acidentado, sendo necessário vencer alguns desníveis. Levar farnel, calçado e vestuário  adequado a percurso pedestre (incluindo chapéu), água (1,5 L por pessoa) e protector solar. O equipamento para as visitas (eventuais/facultativas) às grutas é fornecido pela entidade responsável pela acção. A visita às Ventas do Diabo é opcional devido ao seu elevado grau de dificuldade.  Igreja matriz da povoação de Mira de Aire  Mira de Aire	3
Grutas da Praia da Adraga e Pedra d´Alvidrar, com a Serra de Sintra à vista	Os calcários cretácicos que enquadram a depressão da Granja do Marquês foram sujeitos à erosão cársica que formou autênticas esculturas naturais, consideradas monumentos geológicos e com estatuto de áreas protegidas: os campos de megalapiás da Granja do Serrões e de Negrais. Alguns retalhos de calcários do Jurássico superior circundam a norte o maciço eruptivo da Serra de Sintra, desde a Praia da Adraga até à Pedra d’Alvidrar. São aí conhecidas várias grutas, umas resultantes do alargamento de fracturas pela erosão marinha, outras da dissolução dos calcários, e outras ainda do desmonte das rochas vulcânicas intruídas na massa calcária, como é o caso do espectacular Fojo da Adraga. A gruta da Pedra d’Alvidrar constitui um conjunto de galerias abertas ao longo das camadas fortemente inclinadas, visitável na sua parte inicial, donde se observam túneis descendentes até ao nível do mar.  Visita às esculturas naturais dos megalapiás de Negrais e Granja dos Serrões, e das grutas de Olelas. Da Praia da Adraga até Pedra d’Alvidrar existem grutas com diferentes géneses. O espectacular Fojo da Adraga resulta do desmonte das rochas vulcânicas intruídas nos calcários. A Gruta da Pedra d’Alvidrar constitui um conjunto de galerias abertas ao longo das camadas muito inclinadas.  Deslocação em viatura própria. Levar botas de campo, chapéu, farnel, água (1,5L por pessoa) e protector solar. É desaconselhável levar calções.    Estação de Comboios do Sabugo (estacionamento)    Sabugo - Olelas - Negrais - Sintra - Colares - Praia da Adraga	3
Grutas e nascentes de Porto de Mós	A Fórnea de Alvados é um espectacular anfiteatro com cerca de 1 km de diâmetro, escavado nos calcários margosos, margas e calcários do Jurássico Inferior e Médio, rico em fósseis de amonites e belemnites. Nas suas vertentes existem várias nascentes temporárias que são consideradas responsáveis pela formação da Fórnea e pelo processo de erosão regressiva, que provocou o recuo das cabeceiras das linhas de água. A meia encosta visita-se uma das nascentes mais elevadas, onde a água brota da Gruta da Cova da Velha. Esta gruta, visitável na sua parte inicial, tem uma galeria rectilínea com cerca de meio quilómetro de extensão, desenvolvida ao longo de uma falha. Vários lagos e sifões impedem a progressão sem meios especiais.  Está-se aqui na extremidade setentrional do Polje de Alvados, uma extensa depressão com o fundo aplanado circundado por vertentes íngremes, aberta na parte norte por ribeiras temporárias afluentes do Rio Lena, o Rio Cabrão e o Ribeiro da Fórnea, que se juntam para formar o Rio Alcaide.  A parte norte do percurso desenvolve-se ao longo de vales onde afloram as margas, calcários margosos e dolomitos do Jurássico Inferior, por vezes contactando por falha com os calcários do Jurássico Médio que formam o “Castelo de Alcaria”. Na vertente norte deste relevo, limitado por escarpas íngremes, situa-se a Gruta da Mouração, que domina o vale das nascentes do Lena.  A visita termina na povoação de Ribeira de Cima, passando por várias nascentes temporárias até à nascente perene do Rio Lena.  A acção inicia-se com a visita à Fórnea. Durante o percurso observam-se aspectos da circulação de águas subterrâneas nas regiões calcárias. De seguida visita-se a gruta da Cova da Velha. À tarde, o percurso passa pelo Polje de Alvados, Portela e visita-se a Gruta da Mouração. A acção termina com a passagem pelas nascentes cársicas do rio Lena.   Deslocação em viatura própria. Caminhada de cerca de 9km e com desníveis acentuados. Levar botas de campo, chapéu, farnel, água (1,5 L por pessoa) e protector solar.  Jardim da Ecoteca de Porto de Mós, em frente ao Turismo da localidade.  Fórnea - Cova da Velha - Polje de Alvados - Portela - Gruta da Mouração - Nascentes do Lena	3
Grutas e nascentes do vale em canhão do Rio Ota e de Alenquer	O objectivo desta acção é dar a conhecer a espectacular garganta atravessada pelo Rio da Ota e as nascentes e grutas relacionadas com as serras calcárias da região de Ota e Alenquer.  Em Atouguia das Cabras inicia-se o percurso pelo vale, passando por algumas cascalheiras e pela base das escarpas até um ponto onde se pode ter uma vista geral do espectacular vale em canhão e assim abranger os diferentes aspectos relacionados com a formação deste tipo de vale. A existência de duas pedreiras que interrompem o trecho conservado do vale permite discutir as questões de conservação do património geológico e desenvolvimento sustentável em regiões calcárias. À saída do vale em canhão do Rio da Ota visita-se a captação de água da margem direita, discutindo-se as condições propícias ao aparecimento de nascentes neste local e explicando-se a existência de estações arqueológicas nos pontos que dominam a zona.  Oportunidade de observar trechos da sequência litoestratigráfica do Jurássico Superior e do Oligocénico, que confinam com os calcários do Jurássico. Do topo dos cabeços observa-se também o Monte Redondo, isolado por falhas e que constitui o último bloco da Serra de Ota que confina com a Bacia do Tejo e cuja existência esteve ameaçada com a construção de um futuro aeroporto .  Em Alenquer visitar-se-á a Lapa dos Morcegos e serão focados os problemas de contaminação das nascentes situadas em perímetros urbanos.  Início do percurso no vale em canhão formado pelo Rio da Ota, onde se observam as paredes verticais e as cascalheiras. Visita à captação de água da margem direita, discutindo-se as condições de aparecimento de nascentes neste local. Poder-se-á observar o Monte Redondo, cuja existência esteve ameaçada com a construção de um futuro aeroporto. Em Alenquer, visitar-se-á a Lapa dos Morcegos.  Deslocação em viatura própria. Levar botas de campo, chapéu, farnel, água (1,5L por pessoa) e protector solar.  Igreja da Ota, parque de estacionamento   Atouguia das Cabras - Ota - Cheganças - Alenquer	3
Nas faldas da Serra dos Candeeiros, desde as Penas da Andorinha até à Gruta das Alcobertas	Passeio no Parque Natural das Serras de Aire e Candeeiros, com visita às salinas do Vale da Fonte da Bica resultantes de um antigo ambiente de lagunas e exploradas em regime cooperativo desde a Idade Média. Observam-se também os basaltos de Teira, em que os blocos de pedra ocorrem naturalmente com a forma geométrica de prismas. Na visita ao Vale do Barco vêem-se os impressionantes espelhos de falha de Rio Maior – Porto de Mós e os abrigos no Jurássico Superior das Penas da Andorinha, debatendo-se a aptidão dos calcários como rocha armazenadora de hidrocarbonetos. Por fim, visita à Gruta das Alcobertas.  Início do percurso nas salinas do vale da Fonte da Bica, resultantes de um antigo ambiente de lagunas. Observância dos basaltos de Teira, em que os blocos de pedra ocorrem naturalmente em forma de prismas. Na visita ao Vale do Barco vêem-se os espelhos de falha de Rio Maior – Porto de Mós e os abrigos no Jurássico Superior das Penas da Andorinha. Por fim, visita à Gruta de Alcobertas.  Deslocação em viatura própria. Levar uma muda de roupa e calçado, chapéu, farnel, água (1,5 L por pessoa) e protector solar. É recomendado levar botas de campo.   Piscinas de Rio Maior, junto ao Estádio Municipal da localidade.  Rio Maior - Fonte da Bica - Teira - Gruta de Alcobertas Vale do Barco - Penas da Andorinha	3
No Portinho da Arrábida, entre as Fendas do Creiro e a Lapa de Santa Margarida	Na enseada do Portinho da Arrábida é possível observar um importante conjunto de aspectos da geologia da Arrábida. O primeiro é a discordância dos calcários do Miocénico, em camadas subhorizontais, sobre os calcários do Jurássico, fortemente inclinados. Esta disposição estrutural das camadas, associada à forte erosão da vertente, originou o escorregamento da parte inferior e tombamento das camadas do Jurássico, com formação de grandes corredores entre camadas quase verticais. Ao caminhar-se para a Chã da Anicha e Pedra da Anicha observa-se geometria das formações cenozóicas e é possível decifrar a estrutura associada aos movimentos tectónicos que originaram a Cadeia da Arrábida.  A oeste do Portinho da Arrábida há vestígios de um nível do mar mais elevado que o actual. São estreitos patamares talhados nos calcários do Miocénico entre Alpertuche e o Portinho a que se associam duas grutas interessantes, a Lapa de Santa Margarida e a Gruta da Figueira Brava. Ambas apresentam vestígios arqueológicos e são de elevada importância para o estudo do Quaternário em Portugal.  Enquadrados pela espectacular paisagem do Portinho da Arrábida, visita-se a discordância do Miocénico sobre Jurássico e um complexo sistema de movimentos de vertente que geraram as Fendas do Creiro. De passagem pela praia, até Alpertuche, visita-se as Grutas de Santa Margarida e da Figueira Brava, utilizadas pelo Homem pré-histórico e que são exemplos da erosão ao longo de um antigo nível do mar.  Deslocação em viatura própria. O percurso é fisicamente exigente onde, por vezes, é necessário fazer pequenas escaladas e ultrapassar alguns desníveis. Levar botas de campo, chapéu, farnel, água (1,5 L por pessoa) e protector solar.  Encontro no Largo José Afonso, em Setúbal   Setúbal - Fendas do Creiro - Portinho da Arrábida - Grutas de Santa Margarida e da Figueira Brava.	3
O Polje de Minde, a Pincha e a Gruta do Regatinho	Pretende-se mostrar alguns aspectos da morfologia, génese e dinâmica do Polje de Minde. O dia inicia-se com a subida ao cimo da imponente escarpa de falha designada Costa de Minde, onde serão apresentados os traços essenciais da morfologia e da tectónica do Polje de Minde e da circulação das águas subterrâneas na região. Um percurso ao longo da escarpa de falha leva até à Lapa da Ovelha. Na visita a esta grande gruta, que se abre já a meia encosta, aproveita-se para especular sobre a evolução das grutas nesta região.  A descida em direcção a Minde permite observar algumas das formações do Jurássico Inferior e Iédio e algumas falhas associadas ao grande acidente que está na génese da escarpa de falha. No percurso até Minde, observar-se-á um depósito grosseiro designado por “pincha”, que será motivo de discussão sobre a génese do Polje de Minde e sua evolução no Quaternário.  Serão visitadas as antigas lagoas de decantação dos efluentes das indústrias de curtumes, discutindo-se os problemas relacionados com a contaminação das águas subterrâneas da região. Por fim, a visita ao sumidouro da Pousia dos Algares e a Gruta do Regatinho, uma das nascentes que contribui para as cheias periódicas do Polje de Minde, cujas águas ali se perdem antes do nível da água no polje subir.  O Polje de Minde é uma grande depressão cársica com inundações periódicas. Na vertente será observada a Lapa da Ovelha (a partir do exterior), a litologia e a tectónica responsáveis pela génese do polje. No fundo observar-se-á a “pincha”, um depósito lacustre relacionado com a evolução quaternária, um sumidouro e a Gruta do Regatinho, uma das nascentes responsáveis pelas inundações periódicas.  Deslocação em viatura própria. Levar botas de campo, chapéu, farnel, água (1,5L por pessoa) e protector solar. É desaconselhável levar calções.   Junta de Freguesia de Minde  Minde - Lapa da Ovelha - Pincha - Gruta do Regatinho	3
Passeio pela Serra de Montejunto, entre o anfiteatro de Pragança e o Vale das Rosas	O percurso tem início em Pragança, percorrendo-se o trajecto desde a Penha do Meio-Dia e Penha da Boa Vista até ao Miradouro de Salve-Rainha, sobre o anfiteatro de Pragança. Na subida para o cimo da serra, que é, justamente, considerada a varanda da Estremadura, visita-se a Gruta da Salve-Rainha e, atingido o topo acima dos 600 metros, desfrutam-se panorâmicas a perder de vista pela Bacia do Tejo, Plataforma Litoral e Serra de Todo o Mundo, constituída por rochas basálticas, e pelo Maciço Calcário Estremenho.  Os topos arredondados do cimo da serra mostram as camadas biseladas que se detêm bruscamente ao encontro da escarpa de falha das Penhas do Relvio.  A sul destas penhas desemboca, alargado, o Vale das Rosas, que se estreita em garganta à medida que se desce, e as vertentes cobrem-se de mantos de cascalheiras.  Ao chegar-se à estrada florestal, as camadas estão fortemente inclinadas e observam-se dobras de arraste, estrias, veios de calcite e outras estruturas associadas à passagem da Falha de Montejunto.  Desce-se então em direcção a Cabanas de Torres, onde termina o passeio e, na passagem pelo Alto dos Cortiços, pode ainda observar-se os calcários corálicos de Amaral e as margas de Abadia, que afloram na base da vertente sul da serra.  Caminhada desde Pragança até ao miradouro de Salve-Rainha, sobre o anfiteatro de Pragança. Após passagem pela Gruta de Salve-Rainha atinge-se o topo da serra, donde se desfrutam panorâmicas a perder de vista pela Bacia do Tejo. A descida faz-se pelo Vale das Rosas, que se estreita em apertada garganta à passagem pela Falha de Montejunto, com interessantes aspectos tectónicos.  Deslocação em viatura própria. Caminhada com cerca de 8km e com desnível acentuado. Levar botas de campo, chapéu, farnel, água (1,5L por pessoa) e protector solar. Possibilidade de, durante a hora de almoço, visitar o Museu da Real Fábrica de Gelo, mediante o pagamento na hora da respectiva entrada.  Abrigada, parque de estacionamento do Intermarché  Pragança - Vale das Rosas - Alto dos Cortiços - Cabanas de Torres	3
Os habitantes do calhau: expedição cientifica à beira-mar	Visita à orla costeira dos Açores por um ponto de vista diferente, ao longo de um percurso pedestre na Vila de Lagoa, dando especial ênfase a pormenores da ecologia, fauna e flora costeira (supra e mediolitoral), em especial às espécies autóctones e endémicas da região e aos factores de ameaça à sua sobrevivência.      Visita à orla costeira dos Açores, ao longo de um percurso pedestre na Lagoa, com especial ênfase em pormenores da ecologia, fauna e flora costeira, em especial às espécies autóctones e endémicas da região.  Parque de estacionamento da Avenida Vulcanológica, junto ao OVGA  Orla costeira da Lagoa, com início e fim no parque de estacionamento do OVGA	2
Ecologia da Serra da Estrela	Visita ao Centro de Interpretação da Serra da Estrela (CISE): a descoberta virtual e multimédia da botânica da Serra da Estrela e da diversidade biológica das suas paisagens culturais e naturais, seu património monumental, etnográfico, histórico e arqueológico - museus e monumentos.  Visita às diferentes valências do Centro de Interpretação da Serra da Estrela, exposições, sala multimédia, laboratórios e Quinta do Carvalhal, em Seia.   Levar roupa e calçado confortáveis para caminhar, protecção solar, água e merenda  Centro de Interpretação da Serra da Estrela (CISE), em Seia   Centro Interpretação Serra da Estrela (CISE) e Quinta do carvalhal, anexa àquele	2
O Oppidum de Conímbriga e a paisagem mediterrânica das Terras de Sicó	Visita prospectiva às Terras de Sicó, a partir do sítio de Conimbriga.  Temas: biodiversidade (fauna e flora mediterrânicas), trilogia mediterrânica (azeite, vinho e pão). Património histórico e arqueológico, artístico e etnográfico.  Visita guiada pelo sítio de Conimbriga, ruínas, paisagem e museu - uma viagem pela trilogia mediterrânica: azeite, vinho e pão.  Levar roupa e calçado confortáveis, protecção, água e merenda  Entrada principal do Museu Monográfico de Conimbriga  Conimbriga, ruínas e paisagem envolvente	2
Parque Biológico da Serra da Lousã	Percursos de descoberta da paisagem natural, biodiversidade (fauna) e etnografia no Parque Biológico da Serra da Lousã nas suas principais valências: quinta pedagógica, centro hípico, labirinto de árvores de fruto, parque de vida selvagem, museu da tanoaria, ecomuseu, museu de artes e ofícios tradicionais.  Percursos de descoberta da paisagem, biodiversidade (fauna) e etnografia no Parque Biológico da Serra da Lousã, nas suas principais valências.  Levar roupa e calçado adequados a caminhadas, protecção solar, água e merenda.  Parque Biológico da Serra da Lousã, sito na Quinta da Paiva, em Miranda do Corvo  Interior do Parque	2
De bicicleta pelo Sistema Solar 	Quando, numa noite límpida, olhamos para o céu, ficamos com a sensação de um Universo cheio, em que o nosso planeta é apenas mais um objeto no Espaço.  Lembramo-nos, então, de que as distâncias entre os vários corpos celestes são enormes e que a nossa sensação é apenas uma ilusão - o Universo é essencialmente formado por vazio. Mas qual a verdadeira dimensão desse vazio? Os números envolvidos são de tal modo grandes que perdem o significado. Que significa dizer que a Terra está a 150 milhões de quilómetros do Sol? Ou que a Lua está a 384 mil quilómetros da Terra? Ou que a estrela mais próxima de nós a seguir ao Sol está a 4 anos-luz? Ou que… Podemos facilmente aceitar e repetir estes números, mas na realidade não somos capazes de verdadeiramente os perceber.  A construção do Sistema Solar à escala de Estremoz, que é um dos poucos que existem no Mundo, permite aos visitantes aperceberem-se das reais dimensões do mundo em que vivemos. Mas, para conseguir ser verdadeiramente à escala, as distâncias entre os planetas acabam mesmo assim por ser grandes demais para serem visualizadas de uma vez ou percorridas facilmente a pé - a bicicleta torna-se pois a alternativa lógica, até pelos aspectos lúdicos e desportivos que lhe estão inerentes.  Esta atividade realiza-se de bicicleta e terá dois percursos:  Percurso A: Planetas Telúricos (espalhados pela cidade de Estremoz) - crianças dos 8 aos 12 anos, acompanhados pelos pais.  Percurso B: Planetas Telúricos + Planetas Externos (espalhados pelo Concelho de Estremoz): Maiores de 12 anos.     O Sistema Solar à escala de Estremoz, que é um dos poucos que existem no Mundo, permite aos visitantes aperceberem-se das reais dimensões do mundo em que vivemos.  Esta atividade realiza-se de bicicleta e terá dois percursos:  Percurso A: Planetas Telúricos - crianças dos 8 aos 12 anos, acompanhados pelos pais.  Percurso B: Planetas Telúricos + Planetas Externos: Maiores de 12 anos.  Levar calçado e vestuário para prática desportiva (lazer), água e reforço alimentar.  O uso de capacete é obrigatório.  Recomenda-se que os participantes tragam as suas próprias bicicletas. Não sendo o caso, contactar o coordenador pelo e-mail ccvestremoz@uevora.pt  Centro Ciência Viva de Estremoz   CCV Estremoz - cidade de Estremoz - concelho de Estremoz	3
Por mares nunca de antes navegados - Carrapateira	Visita a uma exposição interativa na qual um conjunto de módulos interativos permite ao visitante a compreensão dos processos que atuaram e atuam na região. A combinação da energia que continuamente nos chega do Sol, com a ação das marés e da gravidade, estão na origem de uma série de fenómenos possíveis de observar na Praia do Amado.  Uma excursão diária permite ainda ao participante descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar (porque não existia).  A visita a uma exposição interativa permite ao visitante a compreensão de processos que atuaram e atuam na região. A combinação da energia do Sol, com a ação das marés e da gravidade, estão na origem de fenómenos observáveis na Praia do Amado.  Uma excursão diária permite descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar.   A exposição interativa, das 9:30 às 17:30, está montada no Quiosque da Ciência junto ao acesso à praia.  No Quiosque da Ciência, junto ao acesso da praia. A excursão inicia-se às 11 horas ou às 16 horas (sempre na baixa-mar) e dura cerca de 1 hora.  Praia do Amado - Carrapateira 	3
Por mares nunca de antes navegados - Praia da Amoreira	Visita a uma exposição interativa na qual um conjunto de módulos interativos permite ao visitante a compreensão dos processos que atuaram e atuam na região. A combinação da energia que continuamente nos chega do Sol, com a acção das marés e da gravidade estão na origem de uma série de fenómenos possíveis de observar na Praia da Amoreira.  Uma excursão diária permite ainda ao participante descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar (porque não existia).  A visita a uma exposição interativa permite ao visitante a compreensão de processos que atuaram e atuam na região. A combinação da energia do Sol, com a ação das marés e da gravidade, estão na origem de fenómenos observáveis na Praia da Amoreira.  Uma excursão diária (baixa-mar) permite descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar.  A exposição interativa, das 9:30 às 17:30, está montada no Quiosque da Ciência junto ao acesso à praia (acesso próximo do restaurante).  No Quiosque da Ciência, junto ao acesso da praia (próximo do restaurante). A excursão inicia-se às 11 horas ou às 16 horas (sempre na baixa-mar) e dura cerca de 1 hora.  Praia da Amoreira	3
Por mares nunca de antes navegados - Praia da Arrifana	Visita a uma exposição interativa na qual um conjunto de módulos interativos permite ao visitante a compreensão dos processos que atuaram e atuam na região. A combinação da energia que continuamente nos chega do Sol, com a ação das marés e da gravidade, estão na origem de uma série de fenómenos possíveis de observar na Praia da Arrifana.    Uma excursão diária permite ainda ao participante descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar (porque não existia).  A visita a uma exposição interativa permite ao visitante a compreensão de processos que atuaram e atuam na região. A combinação da energia do Sol, com a ação das marés e da gravidade, estão na origem de fenómenos observáveis na Praia da Arrifana.  Uma excursão diária permite descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar.  A exposição interativa, das 9:30 às 17:30, está montada no Quiosque da Ciência junto ao acesso à praia.  No Quiosque da Ciência, junto ao acesso da praia. A excursão inicia-se às 11 horas ou às 16 horas (sempre na baixa-mar) e dura cerca de 1 hora.  Praia da Arrifana	3
Por mares nunca de antes navegados - Praia da Cordoama	Visita a uma exposição interativa na qual um conjunto de módulos interativos permite ao visitante a compreensão dos processos que atuaram e atuam na região. A combinação da energia que continuamente nos chega do Sol, com a ação das marés e da gravidade, estão na origem de uma série de fenómenos possíveis de observar na Praia da Cordoama.    Uma excursão diária permite ainda ao participante descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar (porque não existia).  A visita a uma exposição interativa permite ao visitante a compreensão de processos que atuaram e atuam na região. A combinação da energia do Sol, com a acção das marés e da gravidade, estão na origem de fenómenos observáveis na Praia da Cordoama.  Uma excursão diárias permitem descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar.  A exposição interativa, das 9:30 às 17:30, está montada no Quiosque da Ciência junto ao acesso à praia.  No Quiosque da Ciência, junto ao acesso da praia. A excursão inicia-se às 11 horas ou às 16 horas (sempre na baixa-mar) e dura cerca de 1 hora.  Praia da Cordoama	3
Por mares nunca de antes navegados - Praia de Almograve	Visita a uma exposição interativa na qual um conjunto de módulos interativos permite ao visitante a compreensão dos processos que atuaram e atuam na região. A combinação da energia que continuamente nos chega do Sol, com a ação das marés e da gravidade, estão na origem de uma série de fenómenos possíveis de observar na Praia de Almograve.  Uma excursão diária permite ainda ao participante descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar (porque não existia).  A visita a uma exposição interativa permite ao visitante a compreensão de processos que atuaram e atuam na região. A combinação da energia do Sol, com a ação das marés e da gravidade, estão na origem de fenómenos observáveis na Praia de Almograve.  Uma excursão diária permite descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar.  A exposição interativa, das 9:30 às 17:30, está montada no Quiosque da Ciência junto ao acesso à praia.  No Quiosque da Ciência, junto ao acesso da praia. A excursão inicia-se às 11 horas ou às 16 horas (sempre na baixa-mar) e dura cerca de 1 hora.  Praia de Almograve	3
Por mares nunca de antes navegados - Praia do Castelejo	Visita a uma exposição interativa na qual um conjunto de módulos interativos permite ao visitante a compreensão dos processos que atuaram e atuam na região. A combinação da energia que continuamente nos chega do Sol, com a acção das marés e da gravidade, estão na origem de uma série de fenómenos possíveis de observar na Praia de Castelejo.  Uma excursão diária permite ainda ao participante descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar (porque não existia).  A visita a uma exposição interativa permite ao visitante a compreensão de processos que atuaram e atuam na região. A combinação da energia do Sol, com a ação das marés e da gravidade, estão na origem de fenómenos observáveis na Praia do Castelejo.  Uma excursão diária (baixa-mar) permite descobrir que, afinal, as rochas da praia escondem uma história inesperada, na qual o Atlântico não tem lugar.  A exposição interactiva, das 9:30 às 17:30, está montada no Quiosque da Ciência junto ao acesso à praia.  No Quiosque da Ciência, junto ao acesso da praia. A excursão inicia-se às 11 horas ou às 16 horas (sempre na baixa-mar) e dura cerca de 1 hora.  Praia do Castelejo	3
